e,f,c,c,c,b,b,d,d,f,b,e,d,e,f
e,f,c,c,c,b,b,d,d,f,b,f,d,e,e
e,f,c,c,c,b,b,d,e,f,b,d,d,e,f
e,f,c,c,c,b,b,d,e,f,b,f,d,e,d
e,f,c,c,c,b,b,d,f,f,b,d,d,e,e
e,f,c,c,c,b,b,d,f,f,b,e,d,e,d
e,f,c,c,c,d,b,d,b,f,b,e,d,e,f
e,f,c,c,c,d,b,d,b,f,b,f,d,e,e
e,f,c,c,c,d,b,d,e,f,b,b,d,e,f
e,f,c,c,c,d,b,d,e,f,b,f,d,e,b
e,f,c,c,c,d,b,d,f,f,b,b,d,e,e
e,f,c,c,c,d,b,d,f,f,b,e,d,e,b
e,f,c,c,c,e,b,d,b,f,b,d,d,e,f
e,f,c,c,c,e,b,d,b,f,b,f,d,e,d
e,f,c,c,c,e,b,d,d,f,b,b,d,e,f
e,f,c,c,c,e,b,d,d,f,b,f,d,e,b
e,f,c,c,c,e,b,d,f,f,b,b,d,e,d
e,f,c,c,c,e,b,d,f,f,b,d,d,e,b
e,f,c,c,c,f,b,d,b,f,b,d,d,e,e
e,f,c,c,c,f,b,d,b,f,b,e,d,e,d
e,f,c,c,c,f,b,d,d,f,b,b,d,e,e
e,f,c,c,c,f,b,d,d,f,b,e,d,e,b
e,f,c,c,c,f,b,d,e,f,b,b,d,e,d
e,f,c,c,c,f,b,d,e,f,b,d,d,e,b
e,f,d,c,c,b,b,d,c,f,b,e,d,e,f
e,f,d,c,c,b,b,d,c,f,b,f,d,e,e
e,f,d,c,c,b,b,d,e,f,b,c,d,e,f
e,f,d,c,c,b,b,d,e,f,b,f,d,e,c
e,f,d,c,c,b,b,d,f,f,b,c,d,e,e
e,f,d,c,c,b,b,d,f,f,b,e,d,e,c
e,f,d,c,c,c,b,d,b,f,b,e,d,e,f
e,f,d,c,c,c,b,d,b,f,b,f,d,e,e
e,f,d,c,c,c,b,d,e,f,b,b,d,e,f
e,f,d,c,c,c,b,d,e,f,b,f,d,e,b
e,f,d,c,c,c,b,d,f,f,b,b,d,e,e
e,f,d,c,c,c,b,d,f,f,b,e,d,e,b
e,f,d,c,c,e,b,d,b,f,b,c,d,e,f
e,f,d,c,c,e,b,d,b,f,b,f,d,e,c
e,f,d,c,c,e,b,d,c,f,b,b,d,e,f
e,f,d,c,c,e,b,d,c,f,b,f,d,e,b
e,f,d,c,c,e,b,d,f,f,b,b,d,e,c
e,f,d,c,c,e,b,d,f,f,b,c,d,e,b
e,f,d,c,c,f,b,d,b,f,b,c,d,e,e
e,f,d,c,c,f,b,d,b,f,b,e,d,e,c
e,f,d,c,c,f,b,d,c,f,b,b,d,e,e
e,f,d,c,c,f,b,d,c,f,b,e,d,e,b
e,f,d,c,c,f,b,d,e,f,b,b,d,e,c
e,f,d,c,c,f,b,d,e,f,b,c,d,e,b
e,f,e,c,c,b,b,d,c,f,b,d,d,e,f
e,f,e,c,c,b,b,d,c,f,b,f,d,e,d
e,f,e,c,c,b,b,d,d,f,b,c,d,e,f
e,f,e,c,c,b,b,d,d,f,b,f,d,e,c
e,f,e,c,c,b,b,d,f,f,b,c,d,e,d
e,f,e,c,c,b,b,d,f,f,b,d,d,e,c
e,f,e,c,c,c,b,d,b,f,b,d,d,e,f
e,f,e,c,c,c,b,d,b,f,b,f,d,e,d
e,f,e,c,c,c,b,d,d,f,b,b,d,e,f
e,f,e,c,c,c,b,d,d,f,b,f,d,e,b
e,f,e,c,c,c,b,d,f,f,b,b,d,e,d
e,f,e,c,c,c,b,d,f,f,b,d,d,e,b
e,f,e,c,c,d,b,d,b,f,b,c,d,e,f
e,f,e,c,c,d,b,d,b,f,b,f,d,e,c
e,f,e,c,c,d,b,d,c,f,b,b,d,e,f
e,f,e,c,c,d,b,d,c,f,b,f,d,e,b
e,f,e,c,c,d,b,d,f,f,b,b,d,e,c
e,f,e,c,c,d,b,d,f,f,b,c,d,e,b
e,f,e,c,c,f,b,d,b,f,b,c,d,e,d
e,f,e,c,c,f,b,d,b,f,b,d,d,e,c
e,f,e,c,c,f,b,d,c,f,b,b,d,e,d
e,f,e,c,c,f,b,d,c,f,b,d,d,e,b
e,f,e,c,c,f,b,d,d,f,b,b,d,e,c
e,f,e,c,c,f,b,d,d,f,b,c,d,e,b
e,f,f,c,c,b,b,d,c,f,b,d,d,e,e
e,f,f,c,c,b,b,d,c,f,b,e,d,e,d
e,f,f,c,c,b,b,d,d,f,b,c,d,e,e
e,f,f,c,c,b,b,d,d,f,b,e,d,e,c
e,f,f,c,c,b,b,d,e,f,b,c,d,e,d
e,f,f,c,c,b,b,d,e,f,b,d,d,e,c
e,f,f,c,c,c,b,d,b,f,b,d,d,e,e
e,f,f,c,c,c,b,d,b,f,b,e,d,e,d
e,f,f,c,c,c,b,d,d,f,b,b,d,e,e
e,f,f,c,c,c,b,d,d,f,b,e,d,e,b
e,f,f,c,c,c,b,d,e,f,b,b,d,e,d
e,f,f,c,c,c,b,d,e,f,b,d,d,e,b
e,f,f,c,c,d,b,d,b,f,b,c,d,e,e
e,f,f,c,c,d,b,d,b,f,b,e,d,e,c
e,f,f,c,c,d,b,d,c,f,b,b,d,e,e
e,f,f,c,c,d,b,d,c,f,b,e,d,e,b
e,f,f,c,c,d,b,d,e,f,b,b,d,e,c
e,f,f,c,c,d,b,d,e,f,b,c,d,e,b
e,f,f,c,c,e,b,d,b,f,b,c,d,e,d
e,f,f,c,c,e,b,d,b,f,b,d,d,e,c
e,f,f,c,c,e,b,d,c,f,b,b,d,e,d
e,f,f,c,c,e,b,d,c,f,b,d,d,e,b
e,f,f,c,c,e,b,d,d,f,b,b,d,e,c
e,f,f,c,c,e,b,d,d,f,b,c,d,e,b
e,f,b,c,c,c,b,d,d,f,e,e,d,b,f
e,f,b,c,c,c,b,d,d,f,e,f,d,b,e
e,f,b,c,c,c,b,d,e,f,e,d,d,b,f
e,f,b,c,c,c,b,d,e,f,e,f,d,b,d
e,f,b,c,c,c,b,d,f,f,e,d,d,b,e
e,f,b,c,c,c,b,d,f,f,e,e,d,b,d
e,f,b,c,c,d,b,d,c,f,e,e,d,b,f
e,f,b,c,c,d,b,d,c,f,e,f,d,b,e
e,f,b,c,c,d,b,d,e,f,e,c,d,b,f
e,f,b,c,c,d,b,d,e,f,e,f,d,b,c
e,f,b,c,c,d,b,d,f,f,e,c,d,b,e
e,f,b,c,c,d,b,d,f,f,e,e,d,b,c
e,f,b,c,c,e,b,d,c,f,e,d,d,b,f
e,f,b,c,c,e,b,d,c,f,e,f,d,b,d
e,f,b,c,c,e,b,d,d,f,e,c,d,b,f
e,f,b,c,c,e,b,d,d,f,e,f,d,b,c
e,f,b,c,c,e,b,d,f,f,e,c,d,b,d
e,f,b,c,c,e,b,d,f,f,e,d,d,b,c
e,f,b,c,c,f,b,d,c,f,e,d,d,b,e
e,f,b,c,c,f,b,d,c,f,e,e,d,b,d
e,f,b,c,c,f,b,d,d,f,e,c,d,b,e
e,f,b,c,c,f,b,d,d,f,e,e,d,b,c
e,f,b,c,c,f,b,d,e,f,e,c,d,b,d
e,f,b,c,c,f,b,d,e,f,e,d,d,b,c
e,f,c,c,c,b,b,d,d,f,e,e,d,b,f
e,f,c,c,c,b,b,d,d,f,e,f,d,b,e
e,f,c,c,c,b,b,d,e,f,e,d,d,b,f
e,f,c,c,c,b,b,d,e,f,e,f,d,b,d
e,f,c,c,c,b,b,d,f,f,e,d,d,b,e
e,f,c,c,c,b,b,d,f,f,e,e,d,b,d
e,f,c,c,c,d,b,d,b,f,e,e,d,b,f
e,f,c,c,c,d,b,d,b,f,e,f,d,b,e
e,f,c,c,c,d,b,d,e,f,e,b,d,b,f
e,f,c,c,c,d,b,d,e,f,e,f,d,b,b
e,f,c,c,c,d,b,d,f,f,e,b,d,b,e
e,f,c,c,c,d,b,d,f,f,e,e,d,b,b
e,f,c,c,c,e,b,d,b,f,e,d,d,b,f
e,f,c,c,c,e,b,d,b,f,e,f,d,b,d
e,f,c,c,c,e,b,d,d,f,e,b,d,b,f
e,f,c,c,c,e,b,d,d,f,e,f,d,b,b
e,f,c,c,c,e,b,d,f,f,e,b,d,b,d
e,f,c,c,c,e,b,d,f,f,e,d,d,b,b
e,f,c,c,c,f,b,d,b,f,e,d,d,b,e
e,f,c,c,c,f,b,d,b,f,e,e,d,b,d
e,f,c,c,c,f,b,d,d,f,e,b,d,b,e
e,f,c,c,c,f,b,d,d,f,e,e,d,b,b
e,f,c,c,c,f,b,d,e,f,e,b,d,b,d
e,f,c,c,c,f,b,d,e,f,e,d,d,b,b
e,f,d,c,c,b,b,d,c,f,e,e,d,b,f
e,f,d,c,c,b,b,d,c,f,e,f,d,b,e
e,f,d,c,c,b,b,d,e,f,e,c,d,b,f
e,f,d,c,c,b,b,d,e,f,e,f,d,b,c
e,f,d,c,c,b,b,d,f,f,e,c,d,b,e
e,f,d,c,c,b,b,d,f,f,e,e,d,b,c
e,f,d,c,c,c,b,d,b,f,e,e,d,b,f
e,f,d,c,c,c,b,d,b,f,e,f,d,b,e
e,f,d,c,c,c,b,d,e,f,e,b,d,b,f
e,f,d,c,c,c,b,d,e,f,e,f,d,b,b
e,f,d,c,c,c,b,d,f,f,e,b,d,b,e
e,f,d,c,c,c,b,d,f,f,e,e,d,b,b
e,f,d,c,c,e,b,d,b,f,e,c,d,b,f
e,f,d,c,c,e,b,d,b,f,e,f,d,b,c
e,f,d,c,c,e,b,d,c,f,e,b,d,b,f
e,f,d,c,c,e,b,d,c,f,e,f,d,b,b
e,f,d,c,c,e,b,d,f,f,e,b,d,b,c
e,f,d,c,c,e,b,d,f,f,e,c,d,b,b
e,f,d,c,c,f,b,d,b,f,e,c,d,b,e
e,f,d,c,c,f,b,d,b,f,e,e,d,b,c
e,f,d,c,c,f,b,d,c,f,e,b,d,b,e
e,f,d,c,c,f,b,d,c,f,e,e,d,b,b
e,f,d,c,c,f,b,d,e,f,e,b,d,b,c
e,f,d,c,c,f,b,d,e,f,e,c,d,b,b
e,f,e,c,c,b,b,d,c,f,e,d,d,b,f
e,f,e,c,c,b,b,d,c,f,e,f,d,b,d
e,f,e,c,c,b,b,d,d,f,e,c,d,b,f
e,f,e,c,c,b,b,d,d,f,e,f,d,b,c
e,f,e,c,c,b,b,d,f,f,e,c,d,b,d
e,f,e,c,c,b,b,d,f,f,e,d,d,b,c
e,f,e,c,c,c,b,d,b,f,e,d,d,b,f
e,f,e,c,c,c,b,d,b,f,e,f,d,b,d
e,f,e,c,c,c,b,d,d,f,e,b,d,b,f
e,f,e,c,c,c,b,d,d,f,e,f,d,b,b
e,f,e,c,c,c,b,d,f,f,e,b,d,b,d
e,f,e,c,c,c,b,d,f,f,e,d,d,b,b
e,f,e,c,c,d,b,d,b,f,e,c,d,b,f
e,f,e,c,c,d,b,d,b,f,e,f,d,b,c
e,f,e,c,c,d,b,d,c,f,e,b,d,b,f
e,f,e,c,c,d,b,d,c,f,e,f,d,b,b
e,f,e,c,c,d,b,d,f,f,e,b,d,b,c
e,f,e,c,c,d,b,d,f,f,e,c,d,b,b
e,f,e,c,c,f,b,d,b,f,e,c,d,b,d
e,f,e,c,c,f,b,d,b,f,e,d,d,b,c
e,f,e,c,c,f,b,d,c,f,e,b,d,b,d
e,f,e,c,c,f,b,d,c,f,e,d,d,b,b
e,f,e,c,c,f,b,d,d,f,e,b,d,b,c
e,f,e,c,c,f,b,d,d,f,e,c,d,b,b
e,f,f,c,c,b,b,d,c,f,e,d,d,b,e
e,f,f,c,c,b,b,d,c,f,e,e,d,b,d
e,f,f,c,c,b,b,d,d,f,e,c,d,b,e
e,f,f,c,c,b,b,d,d,f,e,e,d,b,c
e,f,f,c,c,b,b,d,e,f,e,c,d,b,d
e,f,f,c,c,b,b,d,e,f,e,d,d,b,c
e,f,f,c,c,c,b,d,b,f,e,d,d,b,e
e,f,f,c,c,c,b,d,b,f,e,e,d,b,d
e,f,f,c,c,c,b,d,d,f,e,b,d,b,e
e,f,f,c,c,c,b,d,d,f,e,e,d,b,b
e,f,f,c,c,c,b,d,e,f,e,b,d,b,d
e,f,f,c,c,c,b,d,e,f,e,d,d,b,b
e,f,f,c,c,d,b,d,b,f,e,c,d,b,e
e,f,f,c,c,d,b,d,b,f,e,e,d,b,c
e,f,f,c,c,d,b,d,c,f,e,b,d,b,e
e,f,f,c,c,d,b,d,c,f,e,e,d,b,b
e,f,f,c,c,d,b,d,e,f,e,b,d,b,c
e,f,f,c,c,d,b,d,e,f,e,c,d,b,b
e,f,f,c,c,e,b,d,b,f,e,c,d,b,d
e,f,f,c,c,e,b,d,b,f,e,d,d,b,c
e,f,f,c,c,e,b,d,c,f,e,b,d,b,d
e,f,f,c,c,e,b,d,c,f,e,d,d,b,b
e,f,f,c,c,e,b,d,d,f,e,b,d,b,c
e,f,f,c,c,e,b,d,d,f,e,c,d,b,b
e,f,b,c,c,c,b,e,d,f,b,e,d,d,f
e,f,b,c,c,c,b,e,d,f,b,f,d,d,e
e,f,b,c,c,c,b,e,e,f,b,d,d,d,f
e,f,b,c,c,c,b,e,e,f,b,f,d,d,d
e,f,b,c,c,c,b,e,f,f,b,d,d,d,e
e,f,b,c,c,c,b,e,f,f,b,e,d,d,d
e,f,b,c,c,d,b,e,c,f,b,e,d,d,f
e,f,b,c,c,d,b,e,c,f,b,f,d,d,e
e,f,b,c,c,d,b,e,e,f,b,c,d,d,f
e,f,b,c,c,d,b,e,e,f,b,f,d,d,c
e,f,b,c,c,d,b,e,f,f,b,c,d,d,e
e,f,b,c,c,d,b,e,f,f,b,e,d,d,c
e,f,b,c,c,e,b,e,c,f,b,d,d,d,f
e,f,b,c,c,e,b,e,c,f,b,f,d,d,d
e,f,b,c,c,e,b,e,d,f,b,c,d,d,f
e,f,b,c,c,e,b,e,d,f,b,f,d,d,c
e,f,b,c,c,e,b,e,f,f,b,c,d,d,d
e,f,b,c,c,e,b,e,f,f,b,d,d,d,c
e,f,b,c,c,f,b,e,c,f,b,d,d,d,e
e,f,b,c,c,f,b,e,c,f,b,e,d,d,d
e,f,b,c,c,f,b,e,d,f,b,c,d,d,e
e,f,b,c,c,f,b,e,d,f,b,e,d,d,c
e,f,b,c,c,f,b,e,e,f,b,c,d,d,d
e,f,b,c,c,f,b,e,e,f,b,d,d,d,c
e,f,c,c,c,b,b,e,d,f,b,e,d,d,f
e,f,c,c,c,b,b,e,d,f,b,f,d,d,e
e,f,c,c,c,b,b,e,e,f,b,d,d,d,f
e,f,c,c,c,b,b,e,e,f,b,f,d,d,d
e,f,c,c,c,b,b,e,f,f,b,d,d,d,e
e,f,c,c,c,b,b,e,f,f,b,e,d,d,d
e,f,c,c,c,d,b,e,b,f,b,e,d,d,f
e,f,c,c,c,d,b,e,b,f,b,f,d,d,e
e,f,c,c,c,d,b,e,e,f,b,b,d,d,f
e,f,c,c,c,d,b,e,e,f,b,f,d,d,b
e,f,c,c,c,d,b,e,f,f,b,b,d,d,e
e,f,c,c,c,d,b,e,f,f,b,e,d,d,b
e,f,c,c,c,e,b,e,b,f,b,d,d,d,f
e,f,c,c,c,e,b,e,b,f,b,f,d,d,d
e,f,c,c,c,e,b,e,d,f,b,b,d,d,f
e,f,c,c,c,e,b,e,d,f,b,f,d,d,b
e,f,c,c,c,e,b,e,f,f,b,b,d,d,d
e,f,c,c,c,e,b,e,f,f,b,d,d,d,b
e,f,c,c,c,f,b,e,b,f,b,d,d,d,e
e,f,c,c,c,f,b,e,b,f,b,e,d,d,d
e,f,c,c,c,f,b,e,d,f,b,b,d,d,e
e,f,c,c,c,f,b,e,d,f,b,e,d,d,b
e,f,c,c,c,f,b,e,e,f,b,b,d,d,d
e,f,c,c,c,f,b,e,e,f,b,d,d,d,b
e,f,d,c,c,b,b,e,c,f,b,e,d,d,f
e,f,d,c,c,b,b,e,c,f,b,f,d,d,e
e,f,d,c,c,b,b,e,e,f,b,c,d,d,f
e,f,d,c,c,b,b,e,e,f,b,f,d,d,c
e,f,d,c,c,b,b,e,f,f,b,c,d,d,e
e,f,d,c,c,b,b,e,f,f,b,e,d,d,c
e,f,d,c,c,c,b,e,b,f,b,e,d,d,f
e,f,d,c,c,c,b,e,b,f,b,f,d,d,e
e,f,d,c,c,c,b,e,e,f,b,b,d,d,f
e,f,d,c,c,c,b,e,e,f,b,f,d,d,b
e,f,d,c,c,c,b,e,f,f,b,b,d,d,e
e,f,d,c,c,c,b,e,f,f,b,e,d,d,b
e,f,d,c,c,e,b,e,b,f,b,c,d,d,f
e,f,d,c,c,e,b,e,b,f,b,f,d,d,c
e,f,d,c,c,e,b,e,c,f,b,b,d,d,f
e,f,d,c,c,e,b,e,c,f,b,f,d,d,b
e,f,d,c,c,e,b,e,f,f,b,b,d,d,c
e,f,d,c,c,e,b,e,f,f,b,c,d,d,b
e,f,d,c,c,f,b,e,b,f,b,c,d,d,e
e,f,d,c,c,f,b,e,b,f,b,e,d,d,c
e,f,d,c,c,f,b,e,c,f,b,b,d,d,e
e,f,d,c,c,f,b,e,c,f,b,e,d,d,b
e,f,d,c,c,f,b,e,e,f,b,b,d,d,c
e,f,d,c,c,f,b,e,e,f,b,c,d,d,b
e,f,e,c,c,b,b,e,c,f,b,d,d,d,f
e,f,e,c,c,b,b,e,c,f,b,f,d,d,d
e,f,e,c,c,b,b,e,d,f,b,c,d,d,f
e,f,e,c,c,b,b,e,d,f,b,f,d,d,c
e,f,e,c,c,b,b,e,f,f,b,c,d,d,d
e,f,e,c,c,b,b,e,f,f,b,d,d,d,c
e,f,e,c,c,c,b,e,b,f,b,d,d,d,f
e,f,e,c,c,c,b,e,b,f,b,f,d,d,d
e,f,e,c,c,c,b,e,d,f,b,b,d,d,f
e,f,e,c,c,c,b,e,d,f,b,f,d,d,b
e,f,e,c,c,c,b,e,f,f,b,b,d,d,d
e,f,e,c,c,c,b,e,f,f,b,d,d,d,b
e,f,e,c,c,d,b,e,b,f,b,c,d,d,f
e,f,e,c,c,d,b,e,b,f,b,f,d,d,c
e,f,e,c,c,d,b,e,c,f,b,b,d,d,f
e,f,e,c,c,d,b,e,c,f,b,f,d,d,b
e,f,e,c,c,d,b,e,f,f,b,b,d,d,c
e,f,e,c,c,d,b,e,f,f,b,c,d,d,b
e,f,e,c,c,f,b,e,b,f,b,c,d,d,d
e,f,e,c,c,f,b,e,b,f,b,d,d,d,c
e,f,e,c,c,f,b,e,c,f,b,b,d,d,d
e,f,e,c,c,f,b,e,c,f,b,d,d,d,b
e,f,e,c,c,f,b,e,d,f,b,b,d,d,c
e,f,e,c,c,f,b,e,d,f,b,c,d,d,b
e,f,f,c,c,b,b,e,c,f,b,d,d,d,e
e,f,f,c,c,b,b,e,c,f,b,e,d,d,d
e,f,f,c,c,b,b,e,d,f,b,c,d,d,e
e,f,f,c,c,b,b,e,d,f,b,e,d,d,c
e,f,f,c,c,b,b,e,e,f,b,c,d,d,d
e,f,f,c,c,b,b,e,e,f,b,d,d,d,c
e,f,f,c,c,c,b,e,b,f,b,d,d,d,e
e,f,f,c,c,c,b,e,b,f,b,e,d,d,d
e,f,f,c,c,c,b,e,d,f,b,b,d,d,e
e,f,f,c,c,c,b,e,d,f,b,e,d,d,b
e,f,f,c,c,c,b,e,e,f,b,b,d,d,d
e,f,f,c,c,c,b,e,e,f,b,d,d,d,b
e,f,f,c,c,d,b,e,b,f,b,c,d,d,e
e,f,f,c,c,d,b,e,b,f,b,e,d,d,c
e,f,f,c,c,d,b,e,c,f,b,b,d,d,e
e,f,f,c,c,d,b,e,c,f,b,e,d,d,b
e,f,f,c,c,d,b,e,e,f,b,b,d,d,c
e,f,f,c,c,d,b,e,e,f,b,c,d,d,b
e,f,f,c,c,e,b,e,b,f,b,c,d,d,d
e,f,f,c,c,e,b,e,b,f,b,d,d,d,c
e,f,f,c,c,e,b,e,c,f,b,b,d,d,d
e,f,f,c,c,e,b,e,c,f,b,d,d,d,b
e,f,f,c,c,e,b,e,d,f,b,b,d,d,c
e,f,f,c,c,e,b,e,d,f,b,c,d,d,b
e,f,b,c,c,c,b,e,d,f,d,e,d,b,f
e,f,b,c,c,c,b,e,d,f,d,f,d,b,e
e,f,b,c,c,c,b,e,e,f,d,d,d,b,f
e,f,b,c,c,c,b,e,e,f,d,f,d,b,d
e,f,b,c,c,c,b,e,f,f,d,d,d,b,e
e,f,b,c,c,c,b,e,f,f,d,e,d,b,d
e,f,b,c,c,d,b,e,c,f,d,e,d,b,f
e,f,b,c,c,d,b,e,c,f,d,f,d,b,e
e,f,b,c,c,d,b,e,e,f,d,c,d,b,f
e,f,b,c,c,d,b,e,e,f,d,f,d,b,c
e,f,b,c,c,d,b,e,f,f,d,c,d,b,e
e,f,b,c,c,d,b,e,f,f,d,e,d,b,c
e,f,b,c,c,e,b,e,c,f,d,d,d,b,f
e,f,b,c,c,e,b,e,c,f,d,f,d,b,d
e,f,b,c,c,e,b,e,d,f,d,c,d,b,f
e,f,b,c,c,e,b,e,d,f,d,f,d,b,c
e,f,b,c,c,e,b,e,f,f,d,c,d,b,d
e,f,b,c,c,e,b,e,f,f,d,d,d,b,c
e,f,b,c,c,f,b,e,c,f,d,d,d,b,e
e,f,b,c,c,f,b,e,c,f,d,e,d,b,d
e,f,b,c,c,f,b,e,d,f,d,c,d,b,e
e,f,b,c,c,f,b,e,d,f,d,e,d,b,c
e,f,b,c,c,f,b,e,e,f,d,c,d,b,d
e,f,b,c,c,f,b,e,e,f,d,d,d,b,c
e,f,c,c,c,b,b,e,d,f,d,e,d,b,f
e,f,c,c,c,b,b,e,d,f,d,f,d,b,e
